"price[, 4]";"V4"
100;0.0161872
101.452727745454;1.45272774545379
100.841248332459;-0.602723481747442
101.108785920645;0.26530570833883
102.91330908161;1.78473427856401
102.192665599873;-0.700243232064263
102.435859229663;0.237975620229274
103.940961567509;1.46931196669257
104.566139060671;0.601473647860967
103.013537511216;-1.48480336311781
103.833106980556;0.795593947301337
102.425221886711;-1.35591155343978
101.99613826017;-0.418923794976884
101.653732812405;-0.335704325286629
98.343835604928;-3.25605082656937
101.316428139516;3.0226526312536
99.3572050827674;-1.93376641155446
99.9747178521248;0.621507789840686
100.899037388443;0.924553283246137
99.943337114195;-0.947184729392753
99.8423622079764;-0.101032153952702
98.3428523120196;-1.50187742236432
97.469727944228;-0.887837140437304
98.0800287310724;0.626143931779038
97.7054089292521;-0.381953193394208
96.8748735127475;-0.850040366860345
97.4262445824034;0.569157976328499
97.3434411983889;-0.0849908403730844
97.5207891584705;0.18218788846816
97.0014344924765;-0.532557899167602
96.7751939421848;-0.233234231509456
96.9279906439004;0.157888292951241
97.1670013335371;0.246585829386308
97.8360065849798;0.688510751861387
98.2971790308387;0.471372924914209
99.0079898673441;0.723124349562859
99.0240164886799;0.0161872
99.595776291929;0.57739508406473
99.0805608384935;-0.517306529069323
96.7824727935637;-2.3194136422742
97.6996585309257;0.947677519377248
97.5082002341609;-0.195966188258662
101.279789381844;3.86797124613747
101.55232485291;0.269091664516135
99.450590923679;-2.06960690685878
98.3246327536658;-1.13217846123933
100.517553286664;2.23028601438269
99.7369220921552;-0.77661181453797
101.168922631457;1.43577775337648
101.178874835119;0.00983721423852206
101.045226990594;-0.132090660963586
99.7608323586939;-1.27110866109428
100.110192696717;0.350197898076226
101.56146657711;1.44967644282618
101.074013597007;-0.479958587180158
101.604046831264;0.524401095192544
101.075173558688;-0.520523826628911
100.734773075659;-0.336779518693115
100.515573992435;-0.217600215428588
100.697852510637;0.181343557980434
100.834843313591;0.13604143438815
100.953975567564;0.118145920654272
100.815531340121;-0.137135983664433
100.650029031437;-0.164163503861598
100.756669318767;0.105951571357326
102.518816417396;1.74891360596052
94.3544097931385;-7.9638128
100.01679455628;6.0011872
96.0423143720527;-3.9738128
97.9739051052872;2.0111872
95.6793298934153;-2.34202689931163
95.7963445010194;0.122298732374506
90.015169553505;-6.03485965735664
85.1356275450783;-5.42079966369028
89.1526320321478;4.71835893256616
85.8441095972792;-3.71107656549673
90.3915929064523;5.29737372838595
92.6600686216797;2.50960918187941
92.5060236729965;-0.166247393267318
88.8147984584875;-3.9902538969324
85.8934475626138;-3.28926141428919
84.7134981942419;-1.37373618344019
79.5276737624594;-6.12160345437733
78.7295991383589;-1.00351812940516
75.1300082689277;-4.57209348050314
75.1791221084554;0.0653718010410767
74.5224615955291;-0.87346126758301
77.1742659440616;3.5583960751661
75.3633622497679;-2.34651236670822
73.4038182959785;-2.60012809313774
73.8438459874795;0.599461583492394
73.9005724239046;0.0768194501065404
74.2460980695075;0.467554762121352
74.3212460341874;0.101214698999501
73.9975791100369;-0.435497171295569
73.4047491703967;-0.801147749386028
72.8907373823172;-0.700243232064263
72.2331243105975;-0.902190175783907
73.6623250420089;1.97859464761065
72.7539789041149;-1.2331217313274
73.6621753770411;1.2483117577983
74.9505266544148;1.74899976925648
75.0420427416655;0.122101993589224
76.8415641051943;2.39801756160045
76.9239087932369;0.107161650080261
77.1525078197129;0.297175520669873
75.0057978321683;-2.78242412101611
75.5088235755892;0.670649147078477
75.0450789593903;-0.614159503802331
75.1056264092921;0.0806814393980163
74.7338845907474;-0.494958681948694
74.236541396056;-0.665485539009453
74.0537961751091;-0.246166129927723
74.5295350230642;0.64242330917133
74.3754360383328;-0.206762305284387
74.5561543593298;0.242981191940599
74.27941225099;-0.371186135762797
74.0371944352226;-0.326090108183636
73.6098549479661;-0.577195679166882
74.4594778144605;1.154224345497
75.2781541008653;1.09949238221197
75.2126136403028;-0.0870643832136038
75.5328348983206;0.425754727191368
75.3797723283442;-0.20264375113473
75.469495470594;0.119028141739291
75.1695028326569;-0.39750184636383
75.0852323981921;-0.112107212751417
75.2037831898841;0.157888292951241
75.0191750511971;-0.245477196567207
75.0385819344647;0.0258692304393286
77.2545966527479;2.95316710571438
76.7912311167323;-0.599790246913574
76.9521811316258;0.20959426298151
76.9033839252477;-0.0634123759204526
76.5620863441902;-0.443800472277262
76.3155137608734;-0.322055726392174
77.2252832832749;1.19211609483777
75.9739408765423;-1.62037917315566
75.3982744546832;-0.757715626196848
74.2537108163674;-1.51802365053289
74.2570630258565;0.00451453463034472
74.7213633498053;0.625260823724155
74.9821538154105;0.349017274195467
74.7798901506389;-0.269749072918841
74.3819719965554;-0.532119201140652
75.6537002027392;1.70972639209226
74.0877087914501;-2.06994688573399
75.3003234720667;1.63672854836152
74.8426255296031;-0.607829981810621
74.7106891633241;-0.176285058608434
73.4363392236465;-1.70571300298377
73.3050619205038;-0.178763408593758
73.2714182429705;-0.0458954356656057
73.8747434918844;0.823411452079775
74.0516384458646;0.239452545780665
73.3192059941782;-0.989083384322271
72.2820800658682;-1.4145351333897
71.3873220180007;-1.23786981095735
71.1215057727885;-0.372357776840555
71.2783171341269;0.220483747685723
70.2015990432904;-1.51058292918216
69.9180398364613;-0.403921293379989
70.85567102903;1.34104330550711
70.4257009655456;-0.606825194426881
71.0071043712703;0.825555724335885
70.7679669869309;-0.336779518693115
69.9272044106863;-1.18805529117408
69.8878186569914;-0.0563239357655406
69.9081563314917;0.0291004568337798
71.4294256326903;2.1760970121784
71.0844095827848;-0.483016693539812
71.6985903256546;0.864016099274894
71.9759620399885;0.386857974576776
72.4572921185137;0.668737262945823
72.7305416615207;0.377118071925835
72.8617473856636;0.180399762115773
72.1417361419111;-0.988188273802077
72.0733224478916;-0.0948323365616962
72.317805342243;0.339214130898673
74.1492364557881;2.53247606848393
74.6685786281973;0.700401241109044
